,tweet_id,jpg_url,tweet_image_number,most_probable_breed,breed_confidence,timestamp,description,name,doggo,floofer,pupper,puppo,normalized_rating,favorite_count,retweet_count
89,802952499103731712,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,Golden Retriever,0.0172398,2016-11-27 19:09:28,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,Marley,None,None,None,None,0.13014084507042253,10085,2336
90,803276597545603072,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,Golden Retriever,0.0499882,2016-11-28 16:37:19,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,Winston,None,None,None,None,0.11830985915492959,11207,2887
91,803638050916102144,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,Labrador Retriever,0.372776,2016-11-29 16:33:36,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,None,None,None,pupper,None,0.1419718309859155,12270,4828
92,803773340896923648,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,Miniature Pinscher,0.817066,2016-11-30 01:31:12,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,Diogi,None,None,None,puppo,0.13014084507042253,11203,3220
93,805520635690676224,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,Border Terrier,0.109345,2016-12-04 21:14:20,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,Zeke,None,None,None,None,0.1419718309859155,6368,1905
94,806542213899489280,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,Vizsla,0.938617,2016-12-07 16:53:43,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,Waffles,None,None,None,None,0.11830985915492959,11363,2752
95,806629075125202948,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2,Cocker Spaniel,0.0464032,2016-12-07 22:38:52,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",None,None,None,None,None,0.1419718309859155,75639,37911
96,807010152071229440,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,Golden Retriever,0.610807,2016-12-08 23:53:08,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,Lennon,None,None,None,None,0.13014084507042253,14514,4418
97,808001312164028416,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,Labrador Retriever,0.730959,2016-12-11 17:31:39,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,Cooper,None,None,None,None,0.13014084507042253,14015,4098
98,808106460588765185,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,Golden Retriever,0.426183,2016-12-12 00:29:28,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,None,doggo,None,pupper,None,0.13014084507042253,9701,2525
99,808501579447930884,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2,Cocker Spaniel,0.219323,2016-12-13 02:39:32,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,Koda,None,None,None,None,0.13014084507042253,12595,3007
100,808733504066486276,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1,Golden Retriever,0.016972499999999998,2016-12-13 18:01:07,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,None,None,None,pupper,None,0.13014084507042253,8784,2509
101,809084759137812480,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,Vizsla,0.911412,2016-12-14 17:16:53,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",Wallace,None,None,None,None,0.11830985915492959,14685,4046
102,810254108431155201,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1,American Staffordshire Terrier,0.261233,2016-12-17 22:43:27,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",Gus,None,None,None,None,0.13014084507042253,16380,3901
103,810284430598270976,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,Tibetan Mastiff,0.028961700000000007,2016-12-18 00:43:57,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,Phil,None,None,None,None,0.1419718309859155,39640,13369
104,810984652412424192,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1,Golden Retriever,0.8713420000000001,2016-12-19 23:06:23,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",Sam,None,None,None,None,0.43538028169014087,5927,1655
105,811386762094317568,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,Beagle,0.00196475,2016-12-21 01:44:13,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,Craig,None,None,pupper,None,0.11830985915492959,23302,7444
106,811744202451197953,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1,Labrador Retriever,0.202862,2016-12-22 01:24:33,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,Halo,None,None,None,None,0.1419718309859155,8429,1884
107,812372279581671427,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2,Golden Retriever,0.7848729999999999,2016-12-23 19:00:19,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,Moe,None,None,None,None,0.1419718309859155,15224,4252
108,812466873996607488,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1,Great Dane,0.0782055,2016-12-24 01:16:12,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,Mary,None,None,None,None,0.13014084507042253,8900,2231
109,812781120811126785,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1,Boxer,0.00704296,2016-12-24 22:04:54,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,Swagger,None,None,None,None,0.10647887323943662,8380,2191
110,813051746834595840,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,Golden Retriever,0.914804,2016-12-25 16:00:16,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,Bauer,None,None,None,None,0.1419718309859155,23337,8503
111,813066809284972545,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1,Basenji,0.048873,2016-12-25 17:00:08,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,Tyr,None,None,None,None,0.13014084507042253,8865,2276
112,813081950185472002,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,Miniature Pinscher,0.0230041,2016-12-25 18:00:17,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,Baron,None,None,None,None,0.11830985915492959,10989,3220
113,813112105746448384,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1,Basenji,0.0908189,2016-12-25 20:00:07,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,Toby,None,None,None,None,0.13014084507042253,11515,3225
114,813127251579564032,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,Norwegian Elkhound,0.432416,2016-12-25 21:00:18,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,None,doggo,None,None,None,0.11830985915492959,13242,3652
115,813142292504645637,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,Beagle,0.848735,2016-12-25 22:00:04,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,None,None,None,None,None,0.1419718309859155,9361,2728
116,813172488309972993,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1,Golden Retriever,0.0261931,2016-12-26 00:00:03,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,Eleanor,None,None,None,None,0.13014084507042253,10384,2236
117,813187593374461952,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,Golden Retriever,0.888181,2016-12-26 01:00:05,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,None,None,None,None,None,0.1419718309859155,22085,5096
118,813202720496779264,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,Cocker Spaniel,0.701852,2016-12-26 02:00:11,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,None,doggo,None,None,None,0.11830985915492959,10192,2090
119,813217897535406080,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,Samoyed,0.905972,2016-12-26 03:00:30,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,Atlas,None,None,None,None,0.1419718309859155,20783,8476
120,813812741911748608,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,French Bulldog,0.709146,2016-12-27 18:24:12,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",Gary,None,None,None,None,0.15380281690140846,40402,16267
121,813910438903693312,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,Siberian Husky,0.6993550000000001,2016-12-28 00:52:25,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,Chubbs,doggo,None,None,None,0.11830985915492959,10342,2194
122,814530161257443328,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,Soft Coated Wheaten Terrier,0.0416142,2016-12-29 17:54:58,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,Alf,None,None,None,None,0.13014084507042253,9629,2156
123,814638523311648768,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,Golden Retriever,0.650814,2016-12-30 01:05:33,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,Olivia,None,None,None,None,0.13014084507042253,12511,3130
124,814986499976527872,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,Dalmatian,0.999828,2016-12-31 00:08:17,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,Cooper,None,None,pupper,None,0.11830985915492959,8485,1505
125,815736392542261248,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Border Collie,0.5489069999999999,2017-01-02 01:48:06,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,Akumi,None,None,None,None,0.11830985915492959,10937,2625
126,815966073409433600,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan Mastiff,0.506312,2017-01-02 17:00:46,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,None,None,None,pupper,None,0.1419718309859155,25057,9907
127,816091915477250048,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,Pomeranian,0.967345,2017-01-03 01:20:49,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,Comet,None,None,None,None,0.13014084507042253,9927,2500
128,816336735214911488,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,Labrador Retriever,0.91933,2017-01-03 17:33:39,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,Dudley,None,None,None,None,0.11830985915492959,9564,2269
129,816816676327063552,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,Siberian Husky,0.077875,2017-01-05 01:20:46,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,Timber,None,None,None,None,0.13014084507042253,11071,2361
130,817120970343411712,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Saluki,0.568809,2017-01-05 21:29:55,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,None,None,None,None,None,0.1419718309859155,13367,3011
131,817171292965273600,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,Golden Retriever,0.295483,2017-01-06 00:49:53,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,Tebow,None,None,None,None,0.1419718309859155,9690,2326
132,817415592588222464,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Miniature Pinscher,0.0859928,2017-01-06 17:00:38,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",Strudel,None,None,None,None,0.11830985915492959,6267,1131
133,817777686764523521,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,Irish Water Spaniel,0.029769,2017-01-07 16:59:28,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",Dido,doggo,None,pupper,None,0.1419718309859155,11901,3084
134,818259473185828864,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,Miniature Schnauzer,0.367368,2017-01-09 00:53:55,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,Florence,None,None,None,None,0.13014084507042253,12197,2621
135,818614493328580609,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,Chihuahua,0.450722,2017-01-10 00:24:38,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,Bear,None,None,None,None,0.13014084507042253,10971,2982
136,819004803107983360,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,Tibetan Terrier,0.0947592,2017-01-11 02:15:36,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,Bo,doggo,None,None,None,0.15380281690140846,95450,42228
137,819227688460238848,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,Border Terrier,0.4824520000000001,2017-01-11 17:01:16,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,Finn,None,None,None,None,0.13014084507042253,25652,7733
138,819588359383371776,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,Basenji,0.116442,2017-01-12 16:54:26,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,Jazzy,None,None,None,None,0.1419718309859155,10606,2271
139,819952236453363712,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,American Staffordshire Terrier,0.925505,2017-01-13 17:00:21,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",Oliver,None,None,None,puppo,0.1419718309859155,5927,1369
140,820314633777061888,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,Gordon Setter,0.940724,2017-01-14 17:00:24,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",None,None,None,None,None,0.15380281690140846,3706,648
141,820690176645140481,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2,West Highland White Terrier,0.872064,2017-01-15 17:52:40,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,None,None,None,None,None,0.11552609776304888,13518,3716
142,820749716845686786,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,Golden Retriever,0.8380120000000001,2017-01-15 21:49:15,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,Sunny,None,None,None,None,0.1419718309859155,34984,11525
143,821044531881721856,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,Old English Sheepdog,0.14802,2017-01-16 17:20:45,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,Flash,None,None,None,None,0.13014084507042253,14021,2636
144,821107785811234820,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,Pomeranian,0.85659,2017-01-16 21:32:06,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,None,doggo,None,None,None,0.11830985915492959,10645,2487
145,821149554670182400,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,Irish Setter,0.0910551,2017-01-17 00:18:04,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,Luca,None,None,None,None,0.13014084507042253,9718,2320
146,821407182352777218,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,Irish Setter,0.5054960000000001,2017-01-17 17:21:47,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,Sundance,doggo,None,None,None,0.15380281690140846,13075,5053
147,821522889702862852,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,Miniature Pinscher,0.08765389999999999,2017-01-18 01:01:34,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,Harlso,None,None,None,None,0.1419718309859155,8871,2030
148,821765923262631936,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,Golden Retriever,0.980071,2017-01-18 17:07:18,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,Duchess,doggo,None,None,None,0.1419718309859155,9317,1899
149,821886076407029760,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,Golden Retriever,0.26623800000000003,2017-01-19 01:04:45,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,Jimison,None,None,None,None,0.1419718309859155,12582,2692
150,822489057087389700,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,Samoyed,0.416769,2017-01-20 17:00:46,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,Paisley,None,None,None,None,0.1419718309859155,20083,7390
151,822610361945911296,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1,Cocker Spaniel,0.6644869999999999,2017-01-21 01:02:48,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,None,None,None,None,None,0.13014084507042253,16327,3423
152,822872901745569793,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,Lakeland Terrier,0.196015,2017-01-21 18:26:02,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,None,None,None,None,puppo,0.1419718309859155,132810,48265
153,823322678127919110,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2,Chihuahua,0.00183635,2017-01-23 00:13:17,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,Wyatt,None,None,None,None,0.11830985915492959,17437,4637
154,823699002998870016,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1,Norfolk Terrier,0.107543,2017-01-24 01:08:40,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,Winston,None,None,None,None,0.13014084507042253,13826,2772
155,823939628516474880,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1,Schipperke,0.23407600000000006,2017-01-24 17:04:50,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,Cash,None,None,None,None,0.13014084507042253,11755,3123
156,824325613288833024,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1,Basenji,0.000262264,2017-01-25 18:38:36,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,None,None,None,pupper,None,0.1419718309859155,12999,11848
157,824663926340194305,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1,English Setter,0.526488,2017-01-26 17:02:56,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,Wilson,None,None,None,None,0.1419718309859155,11113,1993
158,825829644528148480,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2,Great Pyrenees,0.8534069999999999,2017-01-29 22:15:05,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,Toby,None,None,None,None,0.13014084507042253,14025,2848
159,826115272272650244,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1,Golden Retriever,0.00233085,2017-01-30 17:10:04,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,Ike,None,None,None,None,0.1419718309859155,17299,3599
160,826204788643753985,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2,Labrador Retriever,0.782058,2017-01-30 23:05:46,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",None,doggo,None,None,None,0.1419718309859155,5361,1075
161,827199976799354881,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4,Great Dane,0.8696809999999999,2017-02-02 17:00:17,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,Charlie,None,None,None,None,0.1419718309859155,11659,2579
162,827324948884643840,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1,Golden Retriever,0.352486,2017-02-03 01:16:53,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",Ralphie,None,None,None,None,0.13014084507042253,17523,3510
163,827600520311402496,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1,Golden Retriever,0.317235,2017-02-03 19:31:54,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,Tucker,None,None,None,None,0.1419718309859155,8143,1082
164,827653905312006145,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1,Collie,0.285555,2017-02-03 23:04:02,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,Boots,None,None,None,None,0.13014084507042253,16983,3433
165,828372645993398273,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1,Tibetan Mastiff,0.040948800000000014,2017-02-05 22:40:03,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,Alexander,None,None,None,None,0.13014084507042253,13756,3344
166,828376505180889089,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1,American Staffordshire Terrier,0.5230859999999999,2017-02-05 22:55:23,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",Beebop,None,None,None,None,0.1419718309859155,8112,1216
167,828408677031882754,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1,Weimaraner,0.13303299999999998,2017-02-06 01:03:14,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,Bear,None,None,None,None,0.13014084507042253,8398,1477
168,828650029636317184,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,1,Golden Retriever,0.649209,2017-02-06 17:02:17,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",one,None,None,None,None,0.15380281690140846,10467,1544
169,829374341691346946,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,1,American Staffordshire Terrier,0.14995,2017-02-08 17:00:26,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,Astrid,doggo,None,None,None,0.1419718309859155,38074,10706
170,829501995190984704,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,1,French Bulldog,0.950851,2017-02-09 01:27:41,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,Leo,None,None,None,None,0.13014084507042253,34913,12224
171,829861396166877184,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,1,Border Terrier,0.394486,2017-02-10 01:15:49,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,Mia,None,None,None,None,0.13014084507042253,13441,2243
172,830583320585068544,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1,Labrador Retriever,0.908703,2017-02-12 01:04:29,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,Lilly,None,None,None,None,0.1419718309859155,73397,19297
173,830956169170665475,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,1,Kuvasz,0.451516,2017-02-13 01:46:03,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,Reggie,None,None,None,None,0.13014084507042253,8735,1735
174,831309418084069378,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,1,Labrador Retriever,0.0747273,2017-02-14 01:09:44,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,Scooter,None,None,None,None,0.13014084507042253,12819,2786
175,831552930092285952,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,1,Chihuahua,0.257415,2017-02-14 17:17:22,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,Dutch,None,None,None,None,0.1419718309859155,9872,2632
